id;imdb_id;title;original_title;overview;vote_average;vote_count;popularity;revenue;budget
11604;tt0411118;Anthony Zimmer;Anthony Zimmer;In Paris, the international police force and the Russian mafia are chasing Anthony Zimmer, an intelligent man responsible for laundry of dirty money in France. Zimmer had extensive plastic surgery, and his new face and voice are completely unknown. The only means to reach Zimmer is through his beloved mistress Chiara, who is under surveillance of the police and the mobsters. While traveling by train to the country nearby Nice, the common man François Taillandier, who has the same body shape of Zimmer, is select by Chiara as if he were Zimmer and used as a bait to lure those that are pursuing her. When Taillandier is chased by the professional Russian killers, he runs the French police when the real situation begins to be disclosed to him. Written by Claudio Carvalho, Rio de Janeiro, Brazil;6.2;135;7.903;0;0
463858;tt6690004;The Freshmen;Première année;Antoine is about to start his first year of medical school… for the third time. Benjamin, just out of high school, will make his first try. He soon realizes it's not exactly a walk in the park. In a fiercely competitive environment, with nights dedicated to hard studying rather than hard partying, the two freshmen will have to adapt and find a middle ground between despair for the present and hope for the future.;6.7;551;7.883;0;0
501633;tt8633950;Invisibles;Les Invisibles;Following a city councils decision, a women's shelter will soon be closed and social workers have only three months to accommodate the residents.;7.1;293;7.879;0;0
461615;tt4717402;MFKZ;Mutafukaz;Angelino is just one of thousands of deadbeats living in Dark Meat City. But an otherwise unremarkable scooter accident caused by a beautiful, mysterious stranger is about to transform his life... into a waking nightmare! He starts seeing monstrous forms prowling around all over the city... Is Angelino losing his mind, or could an alien invasion really be happening this quietly...?;7.1;165;7.868;0;0
26280;tt1424797;I Killed My Mother;J'ai tué ma mère;Hubert, a brash 17-year-old, is confused and torn by a love-hate relationship with his mother that consumes him more and more each day. After distressing ordeals and tragic episodes, Hubert will find his mother on the banks of Saint Lawrence river, where he grew up, and where a murder will be committed: the murder of childhood.;7.6;854;7.867;0;0
414063;tt2586120;Racer and the Jailbird;Le fidèle;When Gino meets racing driver Bénédicte, it's love at first sight. But Gino has a secret. The kind of secret that can endanger their lives.;6.1;121;7.862;0;9229904
364051;tt4370784;The Innocents;Les Innocentes;Poland, 1945. Mathilde, a young French Red Cross doctor, is on a mission to help the war survivors. When a nun seeks for her help, she is brought to a convent where several pregnant sisters are hiding, unable to reconcile their faith with their pregnancy. Mathilde becomes their only hope.;7.1;275;7.86;1063893;0
444291;tt5628792;I Got Life!;Aurore;Aurore has separated, just lost her job and learns that she is going to be a grandmother.;6.1;102;7.854;0;0
48303;tt1020773;Certified Copy;Copie conforme;In Tuscany to promote his latest book, a middle-aged English writer meets a French woman who leads him to the village of Lucignano.;7.0;238;7.853;0;0
2912;tt0064106;Le Boucher;Le Boucher;An unlikely friendship between a dour, working class butcher and a repressed schoolteacher coincides with a grisly series of Ripper-type murders in a provincial French town.;7.0;137;7.849;0;0
5139;tt0756648;The Fox and the Child;Le renard et l'enfant;A young girl of about 10 years lives in a solitary peasant's house on the edge of the jurassic mountains in the East of France. One day in autumn, when she is on her way to school through the forest, she observes a hunting fox. Of course, the fox flees from her, but the girl feels a strong desire to meet the fox again.;6.5;283;7.832;29610210;13000000
574097;tt8359840;Oh Mercy;Roubaix, une lumière;A police chief in northern France tries to solve a case where an old woman was brutally murdered.;6.7;151;7.829;0;0
10697;tt0216787;The Taste of Others;Le Goût des autres;"Unpolished and ultra-pragmatic industrialist Jean-Jacques Castella reluctantly attends Racine's tragedy ""Berenice"" in order to see his niece play a bit part. He is taken with the play's strangely familiar-looking leading lady Clara Devaux. During the course of the show, Castella soon remembers that he once hired and then promptly fired the actress as an English language tutor. He immediately goes out and signs up for language lessons. Thinking that he is nothing but an ill-tempered philistine with bad taste, Clara rejects him until Castella charms her off her feet.";6.8;176;7.811;0;0
359364;tt3327994;Human;Human;A collection of stories about and images of our world, offering an immersion to the core of what it means to be human. Through these stories full of love and happiness, as well as hatred and violence, it brings us face to face with the Other, making us reflect on our lives. From stories of everyday experiences to accounts of the most unbelievable lives, these poignant encounters share a rare sincerity and underline who we are – our darker side, but also what is most noble in us, and what is universal. Our Earth is shown at its most sublime through never-before-seen aerial images accompanied by soaring music, resulting in an ode to the beauty of the world, providing a moment to draw breath and for introspection. This film is a politically engaged work which allows us to embrace the human condition and to reflect on the meaning of our existence.;8.6;225;7.808;0;15483821
1567;tt0157016;I Stand Alone;Seul contre tous;The Butcher has done some time in jail after beating up the guy who tried to seduce his teenage mentally-handicapped daughter. Now he wants to start a new life. He leaves his daughter in an institution and moves to Lille suburbs with his mistress. She promised him a new butcher shop. She lied. The butcher decides to go back to Paris and find his daughter.;7.6;305;7.804;0;0
377275;tt5078214;In Bed with Victoria;Victoria;Victoria is a thirty-something divorced lawyer who's struggling to raise her two daughters. She is canny and cynical but on the verge of an emotional breakdown. At a friend's wedding she reconnects with Vincent, an old friend, and Sam, an old client. Her life is about to take a new turn.;5.7;297;7.795;0;0
14556;tt1217637;Anything for Her;Pour elle;Lisa and Julien are married and lead a happy uneventful life with their son Oscar. But their life radically changes one morning, when the police comes to arrest Lisa on murder charges. She's sentenced to 20 years of prison. Convinced of his wife's innocence, Julien decides to act. How far will he be willing to go for her?;6.9;172;7.79;0;10000000
11227;tt0473753;Angel-A;Angel-A;A beautiful and mysterious woman helps an inept scam artist get his game together... but is their meeting purely coincidence?;6.8;449;7.788;9995168;15000000
221667;tt2707848;Saint Laurent;Saint Laurent;1967-1976. As one of history's greatest fashion designers entered a decade of freedom, neither came out of it in one piece.;6.3;216;7.781;0;0
589978;tt4693588;Fahim;Fahim;Fahim Mohammad, a Bangladeshi immigrant, becomes a world junior chess champion in France.;6.9;106;7.764;0;0
30163;tt0091093;Fugitives;Les Fugitifs;Coming out from jail, Lucas has decided to change his life and behave like a good citizen. But when he is taken hostage in a bank by a hare-brained robber, no cops can believe he is not part of the action.;6.7;246;7.758;0;0
99770;tt1597522;Asterix & Obelix: God Save Britannia;Astérix & Obélix - Au service de Sa Majesté;Asterix crosses the channel to help second-cousin Anticlimax face down Julius Caesar and invading Romans.;5.1;942;7.754;0;61000000
5552;tt0314063;Immortal;Immortel (ad vitam);In the distant future, Earth is occupied by ancient gods and genetically altered humans. When a god is sentenced to death he seeks a new human host and a woman to bear his child.;5.8;290;7.753;0;24665810
570;tt0243255;Fat Girl;À ma soeur!;Anaïs is twelve and bears the weight of the world on her shoulders. She watches her older sister, Elena, whom she both loves and hates. Elena is fifteen and devilishly beautiful. Neither more futile, nor more stupid than her younger sister, she cannot understand that she is merely an object of desire. And, as such, she can only be taken. Or had. Indeed, this is the subject: a girl's loss of virginity. And, that summer, it opens a door to tragedy.;6.3;119;7.739;0;0
398924;tt5091612;A Bag of Marbles;Un sac de billes;In occupied France, Maurice and Joseph, two young Jewish brothers left to their own devices demonstrate an incredible amount of cleverness, courage, and ingenuity to escape the enemy invasion and to try to reunite their family once again.;7.9;643;7.736;10898998;21400000
